text,label,multi
注册就送88，斗地主，捕鱼，牛牛：96r.cnV8s,1,赌博
注册找客服，05960.cc588元礼包,1,礼品
月会员节金牌钻石会员专享亿家电神券风暴来袭直达底价点击[URL].47.netyWECHAT快抢回复td退订,0,活动
我这新进来很多个美眉；甜美，一米7高，腿长邀细。哥哥，我的微信   是此个，请添上我：[Phone]现在安排出来跟你1次或1晚。0,1,色情
"你好,刚刚我们工作人员给你来电,请加我微[Phone]领取38元红包,加.不了,没有加上,请记得回复我",1,礼品
吴某某您的钱通过了，请加微信：[Phone]实时查询进度，感谢您的光临。祝您身体安康,1,贷款
尊敬的用户您的工银密码器出现异常将于今日过期失效请您及时登入[URL].19.net在线激活给您带来不便敬请谅解工商银行,0,通知
尊敬的会员中秋热卖精选对虾400元斤进口火龙果元斤有效期至2000月日满8得2000元折扣券有效期至60月日欢迎选购回复td退订,0,推销
岁宝百货酷夏活力即日至40日冰箱洗衣机满一千减9元本周六至日包装包点水饺折葵花籽油升换购价900元回n退订,0,推销
"嗨,你好上期的13,我是对的,加我微：[Phone]长期给你稳.准5个号从不收费.n65",1,赌博
尊敬的建行用户您的账户已满万积分可兑换的现金请登陆建行网[URL].cn进行兑换逾期失效建设银行,0,礼品
人无横财不富，马无夜草不肥，等你来提款：hzrjfs[URL]放飞梦想  ,1,钓鱼
您好本公司长期对外代开正规机打发票票全点低保真需要请联系[Phone],1,推销
昨 天 出49：猪跟 了没加微：[Phone]长 期 包 出3  个 号，送你,1,赌博
天猫jeep童装旗舰店的会员双开抢倒计时您加购好了吗点击[URL].net抢购啦回t退订,0,活动
唯品会居家特卖折后最高满4减9今日90点上新大牌水星恐龙等血拼年货出击[URL].shaosu.cn回td退订,0,活动
唯品会最in时尚之旅早30点开启拉格gucci等大牌低至免税疯抢快狠准[URL].du.cn回td退订,0,活动
哈啰，12月活跃红包已经派登录后，站内信领，过期作废qy1992[URL]。ZW7,1,礼品
全友家居专卖店月日盛大开业两店开业最低价进店豪华大礼等你拿大床只需4000地址大道500号[Phone],0,推销
"感谢你的访问,把如诗的缘分装到228915[URL]中国",1,钓鱼
天猫端午快乐聚划算短袖衬衫仅9000元最后一次狂欢大促惊爆免单千好服饰专营店猛戳[URL].cn退订,0,推销
尊敬的丁先生，升级8b套餐，次月起套餐流量增至7k，宽带提速至7cd，月费折后优惠仅需3元，办理首次月额外再享2u！超快的网速，丰富的会员特权，升级详情查看：w:h.7.y6a1n。,0,推销
尊敬的客户中国移动免费为您换g手机卡了大容量更安全新型功能更好的屏蔽垃圾短信手机手机卡方可更快速体验移动网络换卡不换号赶快行动吧您可通过网站[URL][URL]移动600微信当地营业厅连锁卖场移动手机专卖店办理查询营业厅地址请通过[URL]72.cnj0移动旗舰店我们将用百分的努力赢得您50分的满意中国移动,0,活动
亲爱的会员超给力好奇大牌狂欢满6减10金装l9仅600元回td退订,0,推销
一直都买这套水乳特别好用，会一直用的,0,评价
众使八千多万无辜百姓死于非命超过两次世界大战死亡人数的总和中共一手导演了自焚伪案嫁祸法轮功煽动人们仇恨法轮功法轮功教人向,1,涉政
"你好分享你个好业务,每次4673每天720加Q；[Phone]",1,兼职
有低17％发 票tel；[Phone]杜总,1,推销
上午好  到我这边来玩老师亲手带回血    加微信、[Phone]你要是有损失我来承担。,1,赌博
妮克春季新品折起全国百万优惠券限时领取同步支持店内满减详情查看[URL].cnhbhvv,0,活动
周闯关拿大奖、首存和100送58的哦加QQ明月[Phone]猛戳：tt7t1[URL],1,礼品
 体育足篮球，专家免费公开[Phone]这是专家微信号,1,赌博
家纺旗舰店粗布床单三件套元定量抢购500点开始老凭短信减元[URL].cn退订回n,0,推销
天猫七匹狼威派专卖店天猫男人节超值钜惠折起海量优惠券点击抢购[URL].zou.cn,0,活动
"您是特邀vIP,绑定有68,戳；[URL]3sm[URL]",1,礼品
淘宝西西秋装百款上新今天90点起限时一天抢购买件减40元网址[URL].qiangxia.cn退订回复td,0,活动
糖尿病克星每天一杯这个茶，三个月血糖真的降下来了，有效预防糖尿病，身体健康v.6g8.k8r阈值回f退,0,推销
仕鹏哥你好，用手机来帮我打流水，每日2小时包你收入1000+，微信：[Phone],1,兼职
"跟姐做事,每月保你五位数,如达不到,姐补你.详情加微：[Phone]取件码",1,兼职
加我微：[Phone]赠您58,1,礼品
"再次通知:尊敬的何谢非您好！您申请的额度已通过,请及时与我们工作人员联系办理QQ:[Phone]祝您生活愉快！",1,贷款
"代 办各 种证件,电话、[Phone]:李丽!见货付款!",1,推销
网络升级公告尊敬的移动用户移动网络已全面升级您目前使用的g手机将无法使用网络服务月底前凭此短信转发无效前往西施营业号可免费领取一部寸大屏g手机请您尽快携带手机有效身份证办理狂欢圣诞节本周五到周日三天内办理还有鸡蛋或挂历赠送送完为止类似活动只限参加一次详询[Phone]或工作人员800,0,活动
唯品会最高面额最低限额抢最强2000元时尚红包超模携[URL].cn发布3大牌秋冬时尚买的穿的潇洒回td退订,0,活动
尊敬的用户您好综合您的用卡情况您的信用卡可以申请提高额度请登陆[URL].cn提交申请中国银联,0,贷款
亲爱滴给您拜年啦石榴红能为属牛的您拔高惊艳指数[URL].ping.cn春节不打烊送您600元拜年券全场件包邮回td退订唯品会,0,活动
移动掌上营业厅客户端官方出品实时掌握最新优惠活动快速进行帐详单查询更享快捷充值新人本月底前掌厅客户端新客户使用本卡号码登录并使用掌厅客户端即可免费领取4m省内通用流量包红包领取立即生效仅限当月使用月底自动失效详情请戳[URL].wendu.cn移动,0,活动
有备则制人，无备则制于人。g9m.meXI598!,1,钓鱼
e人e本尊享版到货你懂的台e人e本办公电脑手机平板电脑手写记事office邮件签批g全网通联通移动电信上网通话更多移动办公体验敬请电询[Phone]定保障公道而满意的供货价格e人e本公司,0,推销
掌厅在手流量我有实时监控流量使用随时随地查看账单让您的消费更加明了月日前下载掌上营业厅即可免费领取70m省内网络流量连送三个月推荐好友下载还能再送60m下载地址[URL].nachao.cn,0,活动
重磅福利：1V1指导，计划精准，快三包赢，时入5001000，加老师微：hyq[Phone],1,赌博
贵州茅台0°飞天茅台酒，年中狂欢钜惠价仅7折抢购，限前5名！速抢t:q.f激活码9退订回o,0,推销
日喜迎guccipradabv等名品特卖会仅一天服装包皮带鞋手表折起购凯宾斯基饭店三楼[Phone],0,推销
优质用户专享6元水果消费券到账！新鲜蜜柚香甜多汁，快来尝打开微信外卖小程序点击「超市便利」进入。回g退订,0,推销
百嘉乐品牌WECHAT主题ktv凭信息于月日前至店可享周日至周四任意时段主题包厢体验小时详询[Phone],0,活动
刘某某您的钱刚刚批出啦，请加微 信转账给您:[Phone],1,贷款
移动官方微信移动玩转狂欢不停歇存20送300存送火热进行中还有福袋派送人人有礼最高60元相机来领就行,0,活动
会员您好月6日阿胶独家优惠低至折起购物更有好礼送赶紧行动起来吧详询[Phone]回td退订,0,活动
莞式美女上门服务需要请添加微信号码[Phone],1,色情
尊敬的用戶根据你用咔情况可向我行申请提升固定额度l0在线申请[URL].hu.cn提交您的申请预祝申请成功平安银行,0,贷款
幸会，湖南省礼品业商会秘书长，长沙模特协会秘书长，何柒山[Phone],1,色情
中国农业银行您尾号0171账户03月06日16:02向财付通完成财付通交易人民币16.92。,0,通知
尊敬的客户：您好！截至202110月03日02:24，您的手机账户实际可用余额已少于10元。请及时缴费充值，以免影响您的手机正常使用！您可直接登录浙江移动手机营业厅充值并享受优惠[URL].10086.cnsdtxcz中国移动,0,通知
你好我是未来汽车团购汇的通过我到s店买车价格优惠很多[Phone]可微信路80号,0,活动
hrgj15[URL]信誉平台首充送33%！百家乐总爱上头总是赢小输大后台打法我带你或进群玩探讨路子走势打法多赢面大！加Q[Phone],1,赌博
跌打损伤、风湿骨痛，请选我！千年奇方，珍贵药材研制，直达病根，横扫疼痛！抢购点击b9.uj2o回q退订,0,推销
物业抵押银行评估价九成银行低月息6厘不看流水用途及公司信用借1300万梁经理：[Phone],1,贷款
电信老用户就这么任性尊享iphonemate直降1000无合约裸机数量有限每日早10点开抢年末狂欢尽在[URL].cn0元话费免费猜活动正在进行立即回复1参与,0,活动
尊敬的邮政储用户您的手机银行将于今日过期请登入我行管理网站[URL].92.cn激活升级给您带来不便敬请谅解邮政银行,0,通知
快三彩票加这微：[Phone]来领58礼金,1,赌博
京东支付买单领权益！您通过农行卡0171支付2.91元。20元话费券包，点击收下3.cn102pwbIL,0,通知
澳门银河贵宾，您的逢9必送礼金已为您添加至账户，请登录账号查收哦祝您风生水起，好运连连；网址：77171[URL],1,赌博
痒难忍云南千年古方，7秒止痒，8天根除脚气，连脱皮也好了！草本配方，点击t4.pz6n4回n退订,0,推销
梵蒂旗舰店购go旅行销量第面膜聚划算片仅90点开团送重旅行礼2000元满900用特权券入帐[URL].han.cnWECHAT,0,推销
"中原根据你良好记录,请收下我司为你特批的98000!填写表单k0gtrh8.xyzrH即可!",1,贷款
尊敬的农行用户您的手机银行口令卡即将失效请立即登入我行网站[URL].cn进行更新升级请谅解农业银行,0,通知
会员您好号正价购惠氏金装老包装系列厅折正价购好奇包折活动门店详见母婴微信td退订,0,推销
达芙妮官方旗舰店新秋季新品不止半价夏末凉鞋低至折[URL].wu.cnWECHAT退订回n,0,推销
"快三很准,三手稳收米,到我这边来玩,随导师上岸加微kkxc41463你如损失我承担",1,赌博
手表很大气，也很时尚，表带很舒服，跟老公一人一个，老公说很不错的表，买得值,0,评价
天虹商场天虹周四至下周二全年zui大力度超市70送5000元秋冬品50万件囤货上千件爆款超低价满额赢苹果退订回td,0,活动
华为密码Password:872846华为员工请使用HuaweiEmployeeWiFiHuaweiemployeespleaseuseHuaweiEmployeeWiFi.,0,通知
是 sgnyuaa[URL],1,钓鱼
"志翔马上春节辽,我可以帮你盈利来减轻负担.加微[Phone]",1,赌博
元宵节兑换最后提醒：尊敬的尾号0520用户，您累积7260金币延后于正月十八全部作废，请速点0vy.cn9k7Sa兑换，回T退,0,礼品
话费省钱有绝招回复ktjc0开通300元包3m流量包立赠30分钟移动网内市话每月9000分钟连赠个月花一份钱办两件事通话上网两不误更多优惠请关注移动WECHAT,0,推销
"有钱花回复已收到,为您授权68000,利息低至6厘,点[Phone][URL]1Ps8W取件",1,贷款
天猫尊贵的会员年中大促开始了这次准备了8份豪礼6000把好壶免费等你领取哦[URL][URL]回t退订,0,活动
法轮功也叫法轮大法是一门佛家修炼大法要求修炼者按照要求修心养性法轮功具有祛病健身的功效所以很快传遍世界个国家和地区,1,涉政
"您好,来抖音点赞,每天50300,加微您好,来抖音点赞,每天50300,",1,兼职
回复代码办促销流量包享更多优惠40办4000元月80m全国8000m疆内促销流量包20办3000元月6000m全国7m疆内促销流量包30更多流量包下载手机版电信营业厅随时了解流量使用情况[URL].guiying.cn,0,活动
王女士您好，明日请关注牛股世运电路603920预知更多买卖点信息，回复1即刻获取。,1,股票
当当亲狂欢30万图书500折再满8返900优惠不输双[URL].xiasun.cn回复td退订,0,活动
今晚应超独家推荐：切尔西VS曼联，切尔西0.5。更多推荐加微:u123321up直播地址：23488.vip,1,赌博
之香旗舰店的会员今日年中大促第一波榴莲干现货仅1000元会员优先请点击[URL].shaoliu.cn回t退订,0,推销
余某某你好.您在福彩0239s[URL]的账号y[Phone]密码b30dsd还有38余额，请登入査收,1,赌博
"哈啰,诚邀您回来!如果您在其他平台打的不好,来这里再试试,真心不错：[URL]103.vip.94H",1,赌博
